id,label
11574,0.000333
11575,0.853136
11576,0.999977
11577,0.000964
11578,0.002849
11579,0.997383
1158,0.999490
11580,0.994092
11581,0.045842
11582,0.000000
11583,0.000002
11584,0.984092
11585,0.994794
11586,0.984215
11587,0.000067
11588,0.000001
11589,0.686459
1159,0.000509
11590,0.008507
11591,0.058017
11592,0.000000
11593,0.999991
11594,0.000682
11595,0.000000
11596,0.045930
11597,0.000087
11598,0.985781
11599,0.001999
116,0.000022
1160,0.000102
11600,0.178602
11601,0.649602
11602,0.606980
11603,0.999998
11604,0.781873
11605,0.466525
11606,0.090143
11607,0.044568
11608,0.001574
11609,0.008781
1161,0.010446
11610,0.016307
11611,0.048424
11612,0.002089
11613,0.535162
11614,0.000046
11615,0.000536
11616,0.029168
11617,1.000000
11618,0.000000
11619,0.038273
1162,0.160747
11620,0.000055
11621,0.000011
11622,0.000000
11623,0.999267
11624,0.049978
11625,1.000000
11626,0.991297
11627,0.997249
11628,0.959904
11629,0.949478
1163,0.043113
11630,0.976910
11631,0.002927
11632,0.008557
11633,0.046708
11634,0.000482
11635,0.999467
11636,0.294659
11637,0.051974
11638,0.000030
11639,0.084267
1164,0.000167
11640,0.999984
11641,0.000352
11642,0.981681
11643,0.633726
11644,0.374236
11645,0.995372
11646,0.764040
11647,0.999914
11648,1.000000
11649,0.931741
1165,0.103993
11650,0.997356
11651,0.932775
11652,0.000076
11653,0.013479
11654,1.000000
11655,0.996733
11656,1.000000
11657,0.148049
11658,0.104227
11659,0.117925
1166,1.000000
11660,0.992800
11661,0.000158
11662,0.004626
11663,1.000000
11664,0.061753
11665,0.372235
11666,0.002152
11667,0.003009
11668,0.000001
11669,1.000000
1167,0.958700
11670,0.989880
11671,0.999580
11672,0.028867
11673,0.999996
11674,0.617536
11675,0.000099
11676,0.020871
11677,0.998592
11678,0.686083
11679,0.000680
1168,0.002026
11680,0.026562
11681,1.000000
11682,0.000396
11683,0.998359
11684,0.008030
11685,0.063646
11686,0.234792
11687,0.000417
11688,1.000000
11689,0.072522
1169,0.893129
11690,0.999993
11691,0.028163
11692,0.000042
11693,0.003616
11694,0.999790
11695,0.000001
11696,0.964025
11697,0.981848
11698,0.018479
11699,0.994832
117,0.000327
1170,0.895173
11700,0.000149
11701,0.660068
11702,0.000004
11703,0.000151
11704,0.000073
11705,0.999999
11706,1.000000
11707,0.918960
11708,0.001811
11709,0.999989
1171,0.005922
11710,0.003853
11711,0.634874
11712,0.000044
11713,0.999951
11714,0.056868
11715,0.999999
11716,1.000000
11717,0.183372
11718,0.967095
11719,0.000001
1172,0.993706
11720,0.999999
11721,0.000008
11722,0.000277
11723,0.081251
11724,0.019263
11725,0.969031
11726,0.000023
11727,0.000086
11728,0.000033
11729,0.997977
1173,0.998545
11730,0.026620
11731,0.998643
11732,0.999998
11733,1.000000
11734,0.078908
11735,0.997258
11736,0.027573
11737,0.177330
11738,0.001390
11739,0.071244
1174,1.000000
11740,1.000000
11741,0.086294
11742,0.000000
11743,0.001354
11744,0.138797
11745,0.000009
11746,0.849794
11747,0.000022
11748,0.048967
11749,1.000000
1175,0.990171
11750,0.000007
11751,0.014843
11752,0.999992
11753,0.980333
11754,0.001553
11755,0.000149
11756,0.634378
11757,0.977062
11758,0.999342
11759,0.467664
1176,0.003423
11760,0.967588
11761,0.995664
11762,0.991514
11763,0.943315
11764,0.997346
11765,0.995286
11766,0.836327
11767,0.892683
11768,0.022720
11769,0.000084
1177,0.037412
11770,0.999992
11771,0.000343
11772,0.391887
11773,0.983925
11774,0.955753
11775,0.999992
11776,0.999835
11777,0.055755
11778,0.999480
11779,0.000004
1178,0.003707
11780,0.995608
11781,0.994682
11782,0.999504
11783,0.001239
11784,0.082814
11785,0.997100
11786,0.000008
11787,0.898108
11788,0.000068
11789,0.995041
1179,0.976474
11790,0.927280
11791,0.997289
11792,0.992312
11793,0.035866
11794,0.054927
11795,0.999991
11796,0.006153
11797,0.226481
11798,0.000000
11799,0.995170
118,0.888382
1180,1.000000
11800,0.245222
11801,0.999666
11802,0.999999
11803,0.011268
11804,0.724161
11805,0.990821
11806,0.999973
11807,0.000028
11808,0.137432
11809,1.000000
1181,0.798826
11810,0.997583
11811,0.000242
11812,0.618117
11813,0.005268
11814,0.999994
11815,0.702119
11816,0.995856
11817,0.001485
11818,0.081075
11819,0.000002
1182,0.999990
11820,0.098699
11821,0.999829
11822,0.999210
11823,0.999978
11824,0.918935
11825,0.951787
11826,0.265305
11827,0.999949
11828,0.999422
11829,1.000000
1183,0.911202
11830,0.000009
11831,0.999614
11832,0.638313
11833,0.999935
11834,0.312081
11835,0.596121
11836,0.997723
11837,0.125780
11838,0.999932
11839,0.999483
1184,1.000000
11840,1.000000
11841,1.000000
11842,0.005768
11843,0.835869
11844,0.997277
11845,0.020065
11846,0.264811
11847,0.022641
11848,0.003514
11849,0.999997
1185,0.000000
11850,1.000000
11851,0.760846
11852,0.999696
11853,0.000506
11854,0.029265
11855,0.999953
11856,0.014950
11857,0.006566
11858,0.000001
11859,0.001509
1186,0.998610
11860,0.005691
11861,0.998047
11862,0.999882
11863,0.989612
11864,0.010624
11865,0.079789
11866,0.322444
11867,0.706668
11868,0.001396
11869,0.999033
1187,0.002527
11870,0.999721
11871,0.859644
11872,0.005824
11873,0.027595
11874,0.999321
11875,0.088598
11876,0.003982
11877,0.907633
11878,0.931823
11879,0.669167
1188,0.948491
11880,0.013656
11881,0.174970
11882,0.998270
11883,0.999775
11884,0.033433
11885,0.000000
11886,0.919266
11887,0.000076
11888,0.000000
11889,0.002512
1189,0.209867
11890,0.000357
11891,0.000748
11892,0.951068
11893,0.000378
11894,0.996482
11895,0.811748
11896,0.010665
11897,0.999997
11898,0.004689
11899,0.294078
119,0.999560
1190,0.350870
11900,0.000001
11901,0.636837
11902,0.876304
11903,0.020460
11904,0.999682
11905,0.000164
11906,0.764862
11907,0.999410
11908,0.040093
11909,0.002160
1191,0.999622
11910,0.972937
11911,0.000591
11912,0.961381
11913,0.124242
11914,0.056482
11915,0.999982
11916,0.000050
11917,0.134599
11918,0.993523
11919,0.001461
1192,0.172745
11920,0.999966
11921,0.996756
11922,0.999993
11923,0.999723
11924,0.000980
11925,0.165054
11926,0.732061
11927,0.999995
11928,0.989207
11929,0.912925
1193,0.008261
11930,0.179915
11931,0.101157
11932,0.999990
11933,0.012325
11934,0.993727
11935,0.965508
11936,0.008898
11937,0.000019
11938,0.719350
11939,0.109671
1194,0.000309
11940,0.070420
11941,0.998998
11942,0.000000
11943,0.000000
11944,0.990374
11945,0.000002
11946,0.388336
11947,0.004646
11948,0.013846
11949,0.101627
1195,0.999998
11950,0.004154
11951,0.972943
11952,0.999953
11953,0.993129
11954,0.999810
11955,1.000000
11956,0.412112
11957,0.997811
11958,0.993732
11959,0.039269
1196,0.042105
11960,0.519893
11961,0.398874
11962,0.076208
11963,0.993840
11964,0.982123
11965,0.298067
11966,0.058632
11967,0.974536
11968,0.000020
11969,0.999908
1197,1.000000
11970,0.829193
11971,0.007970
11972,0.881180
11973,0.015525
11974,0.006543
11975,0.992102
11976,0.002975
11977,0.602784
11978,0.998449
11979,0.999103
1198,0.022038
11980,0.983803
11981,0.002312
11982,0.999991
11983,0.596447
11984,0.999962
11985,0.999997
11986,0.995259
11987,0.808140
11988,0.536410
11989,0.019502
1199,0.002339
11990,0.999987
11991,0.000650
11992,0.975640
11993,0.000042
11994,0.003743
11995,0.012802
11996,0.001110
11997,0.994211
11998,1.000000
11999,0.999306
12,0.973948
120,0.024794
1200,0.999830
12000,0.007900
12001,0.999023
12002,0.000937
12003,0.016290
12004,0.011673
12005,0.999929
12006,0.999998
12007,0.769577
12008,0.019785
12009,0.995782
1201,0.997472
12010,0.736578
12011,0.807370
12012,0.999994
12013,0.952537
12014,0.998260
12015,1.000000
12016,0.002686
12017,1.000000
12018,0.009135
12019,0.000002
1202,0.012794
12020,0.104176
12021,1.000000
12022,0.999928
12023,0.978342
12024,1.000000
12025,0.000508
12026,0.227298
12027,0.000024
12028,0.999996
12029,0.001021
1203,0.325379
12030,0.373368
12031,0.016396
12032,0.017529
12033,0.999531
12034,0.018998
12035,0.700911
12036,0.000368
12037,0.989773
12038,0.997822
12039,1.000000
1204,0.023110
12040,0.999927
12041,0.401950
12042,0.029506
12043,0.034428
12044,0.000088
12045,0.057971
12046,0.987458
12047,0.000192
12048,0.999949
12049,0.406463
1205,0.998668
12050,0.000432
12051,0.995626
12052,1.000000
12053,0.242263
12054,0.452176
12055,0.999197
12056,0.662814
12057,1.000000
12058,0.044210
12059,0.000245
1206,0.401033
12060,0.986835
12061,0.999999
12062,0.999991
12063,0.189770
12064,1.000000
12065,0.000000
12066,0.000508
12067,0.006377
12068,0.188676
12069,0.000000
1207,0.999990
12070,0.000156
12071,0.077885
12072,0.108694
12073,0.849941
12074,0.987775
12075,0.999599
12076,0.423129
12077,0.006273
12078,0.000025
12079,0.999999
1208,0.001845
12080,0.997709
12081,0.002243
12082,0.830316
12083,0.002050
12084,0.008999
12085,0.000093
12086,0.999383
12087,0.999976
12088,0.900139
12089,0.096554
1209,0.000800
12090,0.999335
12091,0.213952
12092,1.000000
12093,0.050843
12094,0.999426
12095,0.173679
12096,0.975049
12097,0.029041
12098,1.000000
12099,0.297183
121,0.190944
1210,0.987299
12100,0.465985
12101,0.000131
12102,0.010214
12103,0.000033
12104,0.114841
12105,0.000023
12106,0.011293
12107,0.999096
12108,0.027103
12109,0.955696
1211,0.999998
12110,0.066329
12111,0.999714
12112,0.995495
12113,0.999672
12114,0.998644
12115,0.000457
12116,0.012082
12117,0.983745
12118,0.000006
12119,0.003325
1212,0.007630
12120,0.999999
12121,0.015678
12122,0.983444
12123,0.028315
12124,0.000035
12125,0.005150
12126,0.673200
12127,0.005453
12128,0.000297
12129,0.004625
1213,0.000006
12130,0.020144
12131,0.999716
12132,0.254095
12133,0.324983
12134,0.022280
12135,0.144320
12136,0.000116
12137,0.012653
12138,0.000446
12139,0.999655
1214,0.953951
12140,0.947606
12141,0.452372
12142,0.000178
12143,0.115140
12144,0.000009
12145,1.000000
12146,0.999932
12147,0.990865
12148,0.007637
12149,0.999801
1215,0.999777
12150,0.433764
12151,0.001073
12152,0.000001
12153,0.996993
12154,0.000000
12155,0.412342
12156,0.999905
12157,0.274207
12158,0.977216
12159,0.014315
1216,0.999773
12160,0.857969
12161,0.000000
12162,0.054220
12163,0.999999
12164,0.000017
12165,0.992634
12166,0.490753
12167,0.999999
12168,0.112449
12169,0.000094
1217,0.999997
12170,0.999991
12171,0.000001
12172,0.999998
12173,0.542039
12174,0.917018
12175,0.997498
12176,0.002514
12177,0.999587
12178,0.976235
12179,0.997219
1218,0.000110
12180,0.999437
12181,0.009085
12182,0.626519
12183,0.840544
12184,0.999873
12185,0.672893
12186,0.999671
12187,0.009753
12188,1.000000
12189,0.042473
1219,0.594598
12190,0.383293
12191,1.000000
12192,1.000000
12193,0.165803
12194,0.013044
12195,0.002686
12196,0.992783
12197,0.178710
12198,0.005513
12199,0.999999
122,0.000236
1220,0.001100
12200,0.999555
12201,0.385827
12202,0.001841
12203,0.000217
12204,0.000157
12205,0.699148
12206,0.975865
12207,0.999507
12208,0.999999
12209,0.000036
1221,0.626699
12210,0.384012
12211,0.076798
12212,0.000606
12213,0.999619
12214,0.005271
12215,0.000206
12216,0.000002
12217,0.000207
12218,0.000569
12219,0.960631
1222,0.057269
12220,0.013055
12221,0.009998
12222,0.998206
12223,0.168776
12224,0.005375
12225,0.541292
12226,0.999994
12227,0.001724
12228,0.998654
12229,0.918783
1223,0.727171
12230,0.994678
12231,0.103727
12232,0.845562
12233,0.694305
12234,0.909716
12235,0.999222
12236,0.172251
12237,0.913582
12238,0.978770
12239,0.061576
1224,0.998875
12240,0.000030
12241,0.081904
12242,0.012260
12243,0.000009
12244,0.246323
12245,0.096040
12246,1.000000
12247,0.999888
12248,0.999778
12249,1.000000
1225,0.012393
12250,0.005205
12251,0.668856
12252,0.000002
12253,0.725806
12254,1.000000
12255,0.002927
12256,1.000000
12257,0.006250
12258,0.047781
12259,0.992459
1226,0.000091
12260,0.325373
12261,0.000035
12262,0.999804
12263,1.000000
12264,0.999858
12265,0.043007
12266,0.946448
12267,0.956508
12268,1.000000
12269,0.877851
1227,0.999967
12270,0.999726
12271,0.470757
12272,0.000002
12273,0.633287
12274,0.081215
12275,0.999017
12276,0.002687
12277,0.931834
12278,0.999837
12279,1.000000
1228,0.013769
12280,0.057080
12281,0.989486
12282,0.998134
12283,0.063880
12284,0.994337
12285,0.000002
12286,0.000018
12287,0.993747
12288,0.243508
12289,0.077032
1229,0.123751
12290,0.999843
12291,0.999986
12292,0.999446
12293,0.950383
12294,0.998750
12295,0.000000
12296,0.000012
12297,0.013261
12298,0.787120
12299,0.000000
123,0.071028
1230,0.003263
12300,0.873941
12301,0.000001
12302,0.009425
12303,0.999934
12304,1.000000
12305,0.739707
12306,0.005556
12307,0.101868
12308,0.001151
12309,0.158824
1231,0.404040
12310,0.001043
12311,0.999235
12312,0.000292
12313,0.999949
12314,0.965944
12315,0.999999
12316,0.999890
12317,0.005800
12318,1.000000
12319,0.000052
1232,0.999816
12320,1.000000
12321,0.999582
12322,0.999974
12323,0.993493
12324,0.278345
12325,0.040129
12326,0.105935
12327,0.089301
12328,0.999959
12329,0.538075
1233,0.000053
12330,0.375575
12331,0.001763
12332,0.999985
12333,0.960701
12334,0.000026
12335,0.456507
12336,0.283724
12337,0.973518
12338,0.054585
12339,0.001797
1234,0.005119
12340,0.000850
12341,0.999989
12342,0.990212
12343,0.006259
12344,0.031294
12345,0.000020
12346,0.017653
12347,0.028063
12348,1.000000
12349,0.039257
1235,0.999655
12350,0.925610
12351,0.000999
12352,0.988770
12353,0.241847
12354,0.263189
12355,0.000948
12356,0.000038
12357,0.401056
12358,0.000020
12359,0.999931
1236,0.999582
12360,0.993131
12361,0.998423
12362,0.998429
12363,0.029606
12364,0.992392
12365,1.000000
12366,1.000000
12367,0.860694
12368,0.003294
12369,0.998667
1237,1.000000
12370,0.410414
12371,0.999991
12372,0.642352
12373,0.000193
12374,0.000031
12375,0.989683
12376,0.709900
12377,0.998946
12378,0.999445
12379,0.999885
1238,0.995284
12380,0.890736
12381,1.000000
12382,0.999998
12383,0.954023
12384,0.000054
12385,0.994108
12386,1.000000
12387,0.005466
12388,0.008531
12389,0.001618
1239,0.044992
12390,0.029910
12391,0.226570
12392,0.822413
12393,0.971951
12394,0.000033
12395,0.009264
12396,0.036870
12397,0.000026
12398,0.004264
12399,0.032349
124,0.003833
1240,0.000208
12400,0.927940
12401,0.917301
12402,0.022103
12403,0.999998
12404,0.019936
12405,0.074188
12406,0.043485
12407,0.999593
12408,0.002220
12409,0.996637
1241,0.995521
12410,0.001233
12411,0.998784
12412,0.990312
12413,0.221087
12414,0.679965
12415,0.020068
12416,0.997943
12417,0.000001
12418,0.000022
12419,0.001402
1242,0.999994
12420,0.017660
12421,0.966029
12422,0.993778
12423,0.003493
12424,0.222107
12425,0.999901
12426,0.000721
12427,0.347353
12428,0.001398
12429,0.550612
1243,0.019760
12430,0.998900
12431,0.625009
12432,0.999895
12433,0.981886
12434,0.990388
12435,0.999999
12436,0.989111
12437,0.998987
12438,0.999991
12439,0.891229
1244,0.000578
12440,0.973868
12441,0.000026
12442,0.476158
12443,0.999931
12444,1.000000
12445,0.007054
12446,0.000002
12447,0.986988
12448,0.999997
12449,0.000120
1245,0.999691
12450,0.006006
12451,0.000325
12452,0.990142
12453,0.888532
12454,0.253848
12455,0.000003
12456,0.167694
12457,0.018411
12458,0.386406
12459,0.999999
1246,0.000392
12460,0.076330
12461,0.999977
12462,0.000000
12463,1.000000
12464,0.999795
12465,0.012827
12466,0.003923
12467,0.007148
12468,0.000393
12469,0.005160
1247,0.000081
12470,1.000000
12471,0.999986
12472,0.999990
12473,0.001928
12474,0.001561
12475,0.010521
12476,0.735380
12477,0.999995
12478,0.218269
12479,0.000000
1248,0.988723
12480,0.007368
12481,0.005488
12482,0.020794
12483,0.000041
12484,0.117633
12485,0.004414
12486,0.999994
12487,0.999105
12488,0.788205
12489,0.226345
1249,0.000143
12490,0.999918
12491,0.461980
12492,0.978422
12493,0.996391
12494,1.000000
12495,0.000003
12496,0.000113
12497,0.003193
12498,0.994948
12499,0.999998
125,0.180105
1250,0.998695
12500,0.012277
1251,0.003306
1252,0.000090
1253,0.754153
1254,0.000433
1255,0.055947
1256,0.000548
1257,0.987227
1258,0.012944
1259,0.000127
126,0.259304
1260,0.000020
1261,0.992949
1262,0.023817
1263,0.611084
1264,0.000088
1265,0.000004
1266,0.003986
1267,0.322708
1268,0.045815
1269,0.900374
127,0.999965
1270,0.000004
1271,0.999743
1272,0.998170
1273,0.999766
1274,0.226380
1275,0.989301
1276,0.986034
1277,0.000091
1278,0.198373
1279,0.999768
128,0.000004
1280,0.994967
1281,0.000153
1282,0.054397
1283,0.999801
1284,0.996936
1285,0.000000
1286,0.755034
1287,0.388140
1288,0.375851
1289,0.999965
129,0.000026
1290,1.000000
1291,0.084865
1292,0.939057
1293,0.001492
1294,0.988500
1295,0.003937
1296,0.000257
1297,0.000732
1298,0.020240
1299,0.003378
13,0.000023
130,0.443439
1300,0.000002
1301,0.999313
1302,0.003893
1303,0.000822
1304,0.083713
1305,0.990822
1306,0.999712
1307,0.000001
1308,0.873317
1309,0.158375
131,0.999854
1310,0.000066
1311,0.496060
1312,0.993938
1313,0.020349
1314,0.153786
1315,0.997495
1316,0.000376
1317,0.971388
1318,0.843217
1319,0.105538
132,0.983434
1320,0.135882
1321,0.000010
1322,0.152400
1323,0.001355
1324,0.000083
1325,0.007327
1326,0.005352
1327,0.999156
1328,0.893923
1329,0.232118
133,0.004215
1330,0.005863
1331,0.530534
1332,0.999934
1333,0.999998
1334,0.592823
1335,0.000578
1336,0.000541
1337,0.000481
1338,0.009828
1339,0.164275
134,0.146799
1340,0.981875
1341,0.000201
1342,0.997201
1343,0.789850
1344,0.263917
1345,0.000010
1346,0.055898
1347,0.000005
1348,0.000046
1349,0.050906
135,0.000559
1350,0.951489
1351,0.936870
1352,0.005984
1353,0.999480
1354,0.069872
1355,0.000000
1356,1.000000
1357,0.030939
1358,0.893549
1359,0.012319
136,0.013846
1360,0.975568
1361,0.035229
1362,0.004944
1363,0.163248
1364,0.001143
1365,0.897816
1366,0.998578
1367,0.195100
1368,0.057336
1369,0.224743
137,0.999996
1370,0.000006
1371,0.186400
1372,0.999927
1373,1.000000
1374,0.095381
1375,0.004938
1376,0.949634
1377,1.000000
1378,0.679085
1379,0.007449
138,0.651754
1380,0.565243
1381,0.949846
1382,0.999952
1383,0.036193
1384,0.830681
1385,0.999836
1386,0.998156
1387,0.999332
1388,0.021724
1389,0.853707
139,0.022473
1390,0.000538
1391,0.927854
1392,0.359302
1393,0.731308
1394,0.000861
1395,0.998845
1396,0.312098
1397,0.005899
1398,0.103881
1399,0.996377
14,0.037432
140,0.004119
1400,0.999216
1401,0.999889
1402,0.999995
1403,0.006909
1404,0.000095
1405,0.998602
1406,0.000525
1407,0.128948
1408,0.000028
1409,0.841278
141,0.000081
1410,0.000008
1411,0.999979
1412,0.074551
1413,0.969864
1414,0.898202
1415,0.040345
1416,0.000270
1417,0.003889
1418,0.000993
1419,0.007028
142,0.920941
1420,0.999495
1421,0.795355
1422,0.149144
1423,0.032883
1424,0.999838
1425,0.332885
1426,0.000878
1427,0.999972
1428,0.704531
1429,0.987344
143,0.979666
1430,0.233150
1431,0.999999
1432,1.000000
1433,0.652449
1434,1.000000
1435,0.965631
1436,1.000000
1437,0.999999
1438,0.000896
1439,0.006522
144,0.274076
1440,0.018136
1441,0.000002
1442,0.680891
1443,0.994386
1444,0.924161
1445,1.000000
1446,0.043037
1447,0.706212
1448,0.965616
1449,0.999898
145,0.059274
1450,0.042475
1451,0.444829
1452,0.938629
1453,0.000301
1454,0.026896
1455,0.000017
1456,0.138642
1457,0.980936
1458,0.308956
1459,0.004685
146,0.999991
1460,0.267037
1461,0.003028
1462,0.799765
1463,0.000022
1464,0.002550
1465,0.013777
1466,0.285976
1467,0.010819
1468,1.000000
1469,0.999999
147,0.999996
1470,0.999956
1471,0.998299
1472,0.378398
1473,0.009673
1474,0.064103
1475,0.000023
1476,0.915582
1477,1.000000
1478,0.000181
1479,0.867196
148,0.550284
1480,0.000843
1481,0.997395
1482,0.714191
1483,0.999173
1484,0.000004
1485,0.090670
1486,0.981065
1487,0.060311
1488,0.000002
1489,0.172554
149,0.003760
1490,0.997065
1491,0.000609
1492,0.006578
1493,1.000000
1494,0.000038
1495,0.413309
1496,0.937003
1497,0.998945
1498,0.999932
1499,0.033991
15,0.000363
150,0.014144
1500,0.001559
1501,0.577786
1502,0.000007
1503,0.000494
1504,0.945911
1505,0.023974
1506,0.990819
1507,0.000000
1508,0.999999
1509,0.998600
151,0.859173
1510,0.535154
1511,0.732934
1512,0.999301
1513,0.039341
1514,0.001496
1515,0.018255
1516,0.903016
1517,0.539030
1518,0.000023
1519,0.858833
152,0.292993
1520,0.162073
1521,0.999589
1522,0.000000
1523,0.000003
1524,0.000296
1525,0.925158
1526,0.999931
1527,0.003291
1528,0.000176
1529,0.999867
153,0.000035
1530,0.999999
1531,0.999999
1532,0.000074
1533,0.000446
1534,0.035072
1535,0.000001
1536,1.000000
1537,0.999074
1538,0.856221
1539,0.012242
154,0.000043
1540,0.000851
1541,0.996357
1542,0.999789
1543,0.506255
1544,0.263209
1545,0.016781
1546,0.721286
1547,0.868087
1548,0.017370
1549,0.999228
155,0.929831
1550,0.028534
1551,0.000009
1552,0.011204
1553,1.000000
1554,0.997392
1555,0.084557
1556,0.161477
1557,0.518082
1558,0.000655
1559,0.000041
156,0.000038
1560,0.027108
1561,0.011569
1562,0.990217
1563,0.999998
1564,0.999960
1565,0.001776
1566,0.019645
1567,0.015967
1568,0.949094
1569,0.990819
157,0.000229
1570,0.000050
1571,0.893120
1572,1.000000
1573,1.000000
1574,0.999950
1575,0.999279
1576,0.999997
1577,0.930544
1578,0.000277
1579,0.000609
158,1.000000
1580,0.960274
1581,0.999840
1582,0.009117
1583,0.040839
1584,0.003955
1585,0.000509
1586,0.000070
1587,0.177775
1588,0.000141
1589,0.035789
159,0.994871
1590,0.953488
1591,0.999915
1592,0.632172
1593,0.027362
1594,0.718517
1595,0.066772
1596,0.995982
1597,0.044078
1598,0.863434
1599,0.957320
16,0.007393
160,0.984840
1600,0.999153
1601,0.000793
1602,0.133541
1603,0.025327
1604,0.000753
1605,0.259106
1606,0.000002
1607,0.000329
1608,0.028638
1609,0.999987
161,0.000135
1610,0.999603
1611,0.000704
1612,0.999998
1613,0.000001
1614,0.001899
1615,0.000439
1616,0.619347
1617,0.993786
1618,0.037074
1619,0.999357
162,0.006154
1620,0.997586
1621,0.974593
1622,0.000079
1623,0.003228
1624,0.057437
1625,0.905480
1626,0.000740
1627,0.165960
1628,0.212419
1629,0.999979
163,0.001606
1630,0.999550
1631,0.052515
1632,0.999993
1633,0.987160
1634,0.665335
1635,0.914481
1636,0.003144
1637,0.989805
1638,0.999889
1639,0.650078
164,0.999981
1640,1.000000
1641,0.007660
1642,0.972322
1643,1.000000
1644,0.999979
1645,1.000000
1646,0.000634
1647,0.992000
1648,0.000043
1649,0.217988
165,0.014392
1650,0.750682
1651,0.001996
1652,0.425921
1653,0.999851
1654,0.999964
1655,0.603730
1656,0.016808
1657,0.001236
1658,0.999637
1659,0.809116
166,0.042561
1660,0.178812
1661,0.286050
1662,0.962320
1663,0.055507
1664,0.000266
1665,0.167938
1666,0.000003
1667,0.999879
1668,0.012732
1669,0.999951
167,0.343871
1670,0.000620
1671,0.974308
1672,0.875615
1673,0.059514
1674,0.016472
1675,0.044389
1676,0.828591
1677,0.999721
1678,0.999931
1679,0.011916
168,0.000382
1680,0.141451
1681,0.000203
1682,0.999954
1683,0.003255
1684,0.741754
1685,0.907223
1686,0.999972
1687,0.999980
1688,0.970458
1689,0.000320
169,0.000091
1690,0.999217
1691,0.939198
1692,0.999971
1693,0.999999
1694,0.004257
1695,0.087559
1696,0.999228
1697,0.143437
1698,0.000834
1699,0.845648
17,0.990184
170,0.076958
1700,0.000004
1701,1.000000
1702,0.999977
1703,0.968030
1704,0.969925
1705,0.999990
1706,0.999998
1707,0.000873
1708,0.756929
1709,0.000008
171,0.207238
1710,0.000001
1711,0.024519
1712,0.001304
1713,0.000152
1714,0.495973
1715,0.967968
1716,0.962170
1717,0.858183
1718,0.000020
1719,0.986824
172,0.797681
1720,0.849985
1721,0.000008
1722,1.000000
1723,0.012172
1724,0.488627
1725,1.000000
1726,0.999809
1727,0.998952
1728,0.971228
1729,0.021751
173,0.406740
1730,0.992822
1731,0.007443
1732,0.999776
1733,1.000000
1734,0.067556
1735,0.028885
1736,0.013000
1737,0.944278
1738,0.000001
1739,0.999969
174,0.001850
1740,0.010223
1741,0.031348
1742,0.999912
1743,0.973296
1744,1.000000
1745,0.093065
1746,0.995829
1747,0.522803
1748,0.217082
1749,0.281202
175,1.000000
1750,0.027034
1751,1.000000
1752,0.000202
1753,0.860666
1754,0.004683
1755,0.999993
1756,0.020094
1757,0.052488
1758,0.868767
1759,1.000000
176,0.990999
1760,0.000029
1761,0.999894
1762,1.000000
1763,0.008604
1764,1.000000
1765,0.001470
1766,0.966668
1767,0.999573
1768,0.992219
1769,0.999843
177,1.000000
1770,0.002468
1771,0.158258
1772,0.369014
1773,0.999991
1774,0.024428
1775,0.039158
1776,0.999905
1777,0.036171
1778,0.022688
1779,0.001173
178,0.829898
1780,0.021782
1781,0.999764
1782,0.998089
1783,0.000066
1784,0.081158
1785,0.015781
1786,0.835414
1787,1.000000
1788,0.873872
1789,0.979963
179,0.656920
1790,0.032588
1791,0.998832
1792,0.005553
1793,0.072607
1794,0.999982
1795,0.000410
1796,0.000070
1797,0.999996
1798,0.002037
1799,0.001427
18,1.000000
180,0.017246
1800,1.000000
1801,1.000000
1802,0.000120
1803,0.626968
1804,0.002523
1805,0.000000
1806,0.709787
1807,0.999590
1808,0.050276
1809,1.000000
181,1.000000
1810,0.737388
1811,0.999949
1812,0.201816
1813,0.999999
1814,0.992844
1815,0.001428
1816,0.999982
1817,0.994523
1818,0.005082
1819,0.255212
182,0.999931
1820,0.055686
1821,1.000000
1822,0.030237
1823,0.210354
1824,0.011307
1825,0.999969
1826,0.000564
1827,0.005130
1828,0.514675
1829,0.999606
183,0.006723
1830,0.000149
1831,0.999701
1832,0.982891
1833,0.013590
1834,0.000893
1835,0.000776
1836,0.010054
1837,0.251238
1838,0.999789
1839,0.137094
184,0.361513
1840,0.999983
1841,0.999985
1842,0.866446
1843,0.682199
1844,0.014561
1845,0.999714
1846,0.999999
1847,0.001155
1848,0.999958
1849,0.999956
185,0.285562
1850,0.194201
1851,0.999991
1852,0.063920
1853,0.999997
1854,0.002885
1855,0.999546
1856,0.999957
1857,0.002157
1858,0.043475
1859,0.999897
186,0.000322
1860,0.968511
1861,0.031049
1862,0.000003
1863,1.000000
1864,0.001272
1865,0.750513
1866,0.999970
1867,0.012349
1868,0.004906
1869,0.069837
187,0.010113
1870,0.119757
1871,0.999949
1872,0.923863
1873,0.237752
1874,1.000000
1875,0.121705
1876,0.986540
1877,0.999573
1878,1.000000
1879,0.000413
188,0.001011
1880,0.002138
1881,0.998424
1882,0.922585
1883,0.000678
1884,0.786272
1885,0.396584
1886,0.028773
1887,0.112298
1888,0.999845
1889,0.062770
189,0.053777
1890,0.689861
1891,0.999997
1892,0.988774
1893,0.001365
1894,0.002264
1895,0.904637
1896,0.060016
1897,0.002690
1898,0.000389
1899,0.044907
19,0.000029
190,0.999986
1900,0.002801
1901,0.000013
1902,0.676977
1903,1.000000
1904,0.978766
1905,0.998328
1906,0.992045
